product_id,seller_id,title,current_price,was_price,location,image_url,product_url,tags,first_seen_date,last_seen_date,closing_date
7797792538684,6649435815996,שעון,₪850,₪999,רחובות,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010093_20240922121112_large.jpg?v=1726996279,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-435,,2025-05-20,2025-05-25,
7803230814268,6776708923452,Apple Watch 9 45mm e-Sim,"₪1,500","₪1,600",גדרה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010260_20250424122908_large.jpg?v=1745486973,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/apple-watch-series-88,,2025-05-20,2025-05-25,
7803609448508,6889117810748,שעון חכם,₪750,₪900,חולון,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010663_20240927175703_large.jpg?v=1727449039,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-321,,2025-05-20,2025-05-25,
7804799909948,6649382764604,Suunto 5 Peak סונטו שעון חכם,₪790,₪860,רמת גן,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010122_20240929141522_large.jpg?v=1727608536,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/suunto-5-peak-סונטו-שעון-חכם,,2025-05-20,2025-05-25,
7808280231996,6697674670140,Watch 3 45mm LTE,₪200,₪250,רמות מנשה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010475_20250426182155_large.jpg?v=1745680930,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/watch-3-45mm-lte,,2025-05-20,2025-05-25,
7808280690748,6697674670140,Galaxy Watch 3 41mm,₪200,₪250,רמות מנשה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010825_20250426182221_large.jpg?v=1745680956,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/galaxy-watch-3-41mm,,2025-05-20,2025-05-25,
7815076249660,6910783520828,Apple watch,₪900,,הרצליה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010856_20241007234516_large.jpg?v=1728333933,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/apple-watch-223,,2025-05-20,2025-05-25,
7816074002492,6649173901372,שעון חכם סמסונג,₪350,₪400,חיפה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010614_20241008140559_large.jpg?v=1728385582,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-סמסונג-40,,2025-05-20,2025-05-25,
7822119764028,6890417979452,Apple Watch 6 44mm cellular,₪749,₪800,חיפה,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010488_20241012212408_large.jpg?v=1728757476,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/apple-watch-6-44mm-cellular-1,,2025-05-20,2025-05-25,
7828907262012,6933467529276,שעון חכם,₪800,₪900,טירת כרמל,https://cdn.shopify.com/s/files/1/0590/7860/6908/files/y2_0pa_010363_20241020103431_large.jpg?v=1729409685,https://market.yad2.co.il/collections/אלקטרוניקה_אביזרי-אלקטרוניקה_שעוני-יד/products/שעון-חכם-359,,2025-05-20,2025-05-25,
